order_id,product_id,customer_id,quantity,price,order_date,order_status,channel,discount
7281,30,2000,5,1394.5700,2024-01-09,Cancelled,App,0.29
7282,48,749,2,113.4700,2024-02-18,Completed,Web,0.23
7283,74,835,4,413.0800,2024-01-30,Completed,Web,0.21
7284,90,1627,4,1473.1100,2024-02-11,Cancelled,Store,0.16
7285,79,1537,3,1319.1000,2024-02-03,Cancelled,Store,0.26
7286,68,812,3,1935.0800,2024-01-29,Cancelled,App,0.28
7287,78,804,1,1339.3700,2024-01-21,Completed,Store,0.22
7288,97,265,3,823.6500,2024-01-01,Completed,Web,0.23
7289,56,1334,3,1462.9900,2024-02-02,Completed,App,0.16
7290,91,1813,1,1883.0500,2024-01-14,Cancelled,Web,0.05
7291,86,1733,3,352.5200,2024-02-23,Cancelled,Store,0.29
7292,36,1785,4,1665.9000,2024-01-01,Completed,Web,0.1
7293,92,441,1,1203.6500,2024-01-01,Completed,Web,0.29
7294,5,1304,4,1633.0200,2024-02-07,Cancelled,Store,0.01
7295,22,494,5,1457.7400,2024-02-14,Cancelled,Store,0
7296,18,1820,3,1540.6500,2024-02-09,Cancelled,Web,0.01
7297,35,1303,1,1255.5000,2024-01-04,Completed,Store,0.27
7298,92,276,4,986.4800,2024-01-01,Completed,Web,0
7299,66,724,5,177.2200,2024-02-11,Cancelled,App,0.09
7300,58,388,2,399.3400,2024-02-25,Completed,Store,0.01
7301,93,1716,2,1536.5400,2024-02-27,Cancelled,Store,0.14
7302,72,1978,3,770.8200,2024-01-16,Completed,Web,0.2
7303,24,1924,5,1262.6900,2024-01-19,Completed,Web,0.24
7304,83,387,3,1996.9900,2024-02-05,Cancelled,Store,0.29
7305,70,989,2,168.4400,2024-03-01,Completed,Web,0.01
7306,64,206,1,347.9000,2024-01-17,Completed,Web,0.03
7307,42,1030,1,1588.2900,2024-01-09,Completed,Store,0.15
7308,49,1693,2,1809.6000,2024-02-09,Cancelled,App,0.02
7309,18,1202,5,1019.1500,2024-02-03,Cancelled,App,0.29
7310,67,1686,5,1718.2200,2024-01-29,Cancelled,App,0.13
7311,70,647,4,170.5900,2024-02-29,Cancelled,Store,0.01
7312,50,262,4,953.0400,2024-01-14,Cancelled,Store,0.16
7313,21,1097,1,448.1900,2024-02-07,Completed,Web,0.22
7314,57,830,1,1673.2600,2024-01-07,Completed,Store,0.23
7315,51,398,4,1710.4600,2024-01-31,Completed,Web,0.16
7316,54,1311,1,1021.0100,2024-02-28,Completed,Store,0.28
7317,85,1035,1,479.2000,2024-01-29,Cancelled,Web,0.14
7318,77,904,5,1848.3500,2024-01-10,Completed,App,0.24
7319,92,1870,3,1448.8100,2024-01-01,Completed,Store,0.07
7320,41,1190,1,1014.8000,2024-02-23,Completed,Store,0.2
7321,58,232,3,1744.3900,2024-02-19,Completed,Store,0
7322,25,133,5,338.3000,2024-02-17,Cancelled,Web,0.18
7323,38,1588,2,139.6900,2024-01-17,Completed,Store,0.26
7324,2,70,3,737.3500,2024-03-01,Cancelled,Store,0.24
7325,67,1652,2,1631.3300,2024-01-11,Completed,Web,0.05
7326,42,1329,1,1467.4600,2024-01-28,Cancelled,Store,0.02
7327,35,1077,3,1796.9600,2024-01-16,Cancelled,Store,0.17
7328,94,1195,3,1970.5300,2024-02-29,Completed,Web,0.19
7329,53,187,4,606.1300,2024-02-07,Cancelled,Store,0.28
7330,25,1784,1,994.4100,2024-01-22,Completed,App,0.06
7331,94,726,5,1094.6200,2024-02-13,Completed,Web,0.22
7332,67,1326,3,1746.3100,2024-01-10,Cancelled,Web,0.15
7333,25,837,1,1245.2800,2024-01-13,Completed,Web,0.15
7334,91,969,1,560.7100,2024-01-28,Completed,Store,0.2
7335,19,597,3,1229.7700,2024-02-23,Cancelled,App,0.2
7336,37,1167,3,1124.7700,2024-02-24,Completed,Store,0.18
7337,23,812,2,646.4900,2024-02-20,Cancelled,App,0.21
7338,21,4,3,141.4300,2024-02-24,Completed,Web,0.21
7339,48,1330,3,935.9200,2024-01-05,Completed,App,0.16
7340,68,1102,2,1358.8300,2024-02-15,Completed,Store,0.11
7341,59,1724,1,268.5800,2024-02-11,Completed,Store,0.28
7342,44,27,3,924.8500,2024-02-05,Completed,App,0.1
7343,95,1385,4,1457.1000,2024-01-27,Completed,App,0.25
7344,95,1316,4,740.7000,2024-02-14,Cancelled,Web,0.29
7345,61,1753,4,1251.4300,2024-02-15,Cancelled,Web,0.06
7346,65,522,1,1150.9200,2024-02-20,Completed,App,0.17
7347,33,1239,1,853.4900,2024-02-21,Cancelled,App,0.22
7348,57,1841,3,898.0900,2024-02-07,Completed,App,0.11
7349,28,566,1,1551.9900,2024-02-02,Cancelled,Web,0.02
7350,3,865,1,1885.8900,2024-02-28,Cancelled,Web,0.28
7351,50,708,5,1629.2100,2024-02-14,Cancelled,App,0.14
7352,46,146,5,771.8100,2024-01-06,Completed,App,0.28
7353,92,1839,2,725.6000,2024-01-13,Completed,App,0.16
7354,38,1933,2,149.8800,2024-02-06,Cancelled,Web,0.15
7355,30,707,4,2043.8400,2024-01-11,Completed,App,0.18
7356,100,646,5,1800.8700,2024-01-01,Cancelled,Web,0.02
7357,74,1646,3,465.1800,2024-02-24,Cancelled,App,0.21
7358,85,1563,2,1433.3500,2024-01-04,Cancelled,App,0.05
7359,37,1530,4,1283.2100,2024-01-08,Completed,Store,0.18
7360,48,1536,1,1436.0100,2024-02-02,Completed,Web,0.04
7361,17,1854,4,1016.7300,2024-01-24,Cancelled,App,0.12
7362,23,1067,1,276.8600,2024-02-15,Cancelled,App,0.19
7363,48,1759,5,831.4400,2024-02-24,Cancelled,App,0.13
7364,67,346,4,755.1800,2024-02-14,Cancelled,Web,0.11
7365,19,1425,2,278.8200,2024-01-21,Cancelled,App,0.01
7366,62,981,4,969.2200,2024-02-29,Cancelled,Web,0.3
7367,97,1733,3,1754.0300,2024-01-08,Completed,Web,0.13
7368,97,1973,5,340.4200,2024-02-09,Completed,Store,0.14
7369,47,783,5,518.5400,2024-02-21,Completed,Web,0.19
7370,96,1638,3,837.7000,2024-02-10,Cancelled,App,0.12
7371,23,371,2,676.0100,2024-01-04,Completed,App,0.19
7372,74,350,5,1908.9900,2024-02-14,Cancelled,App,0.19
7373,19,112,4,395.7400,2024-02-09,Completed,App,0.09
7374,86,1439,2,361.3400,2024-02-01,Completed,Web,0.13
7375,20,1190,4,174.0200,2024-01-12,Completed,Web,0.01
7376,41,20,3,689.9000,2024-02-04,Cancelled,Store,0.18
7377,19,1036,1,797.6600,2024-01-18,Cancelled,Web,0.24
7378,89,138,3,827.7800,2024-02-26,Cancelled,App,0.24
7379,83,1598,4,1529.1200,2024-02-26,Completed,Store,0.11
7380,20,180,4,1757.3200,2024-01-03,Cancelled,Store,0.02
7381,15,1547,5,542.7400,2024-01-28,Cancelled,App,0.28
7382,92,1335,2,1904.5000,2024-02-01,Completed,App,0.03
7383,16,1255,2,225.8600,2024-01-06,Cancelled,Web,0.08
7384,59,1555,4,1110.6800,2024-01-13,Completed,Web,0.25
7385,74,1850,5,1562.6500,2024-01-01,Completed,Web,0.25
7386,51,1002,5,1034.2600,2024-01-18,Completed,Store,0.3
7387,13,528,2,1562.7900,2024-01-07,Completed,Web,0.13
7388,19,1074,1,611.5200,2024-02-26,Cancelled,Web,0.23
7389,83,1305,1,672.5100,2024-01-19,Cancelled,Store,0.19
7390,16,510,1,390.1700,2024-02-12,Cancelled,App,0.21
7391,96,626,4,1143.5100,2024-01-05,Completed,Web,0.06
7392,60,667,2,1853.4900,2024-02-21,Completed,App,0.3
7393,19,69,2,561.9200,2024-01-01,Completed,Store,0.14
7394,88,835,1,972.8200,2024-02-15,Completed,App,0.09
7395,25,638,2,456.8000,2024-01-26,Cancelled,App,0.08
7396,89,999,2,2263.1400,2024-01-28,Cancelled,Store,0.1
7397,64,772,5,1042.3100,2024-01-17,Completed,App,0.02
7398,94,645,2,976.8400,2024-01-07,Completed,Store,0.15
7399,46,695,5,1712.0300,2024-01-08,Cancelled,Web,0.14
7400,7,1246,4,681.7000,2024-01-28,Cancelled,Store,0.12
7401,13,1494,5,1191.9700,2024-02-10,Completed,App,0.19
7402,90,1088,1,1055.3900,2024-02-02,Cancelled,Store,0.14
7403,22,1962,1,1640.7100,2024-02-22,Cancelled,Web,0.11
7404,23,1156,2,307.7200,2024-01-28,Cancelled,Web,0.11
7405,87,211,5,805.9700,2024-01-24,Cancelled,App,0.25
7406,98,588,1,577.1800,2024-02-10,Cancelled,Web,0.04
7407,99,784,1,207.5500,2024-02-25,Completed,App,0.18
7408,47,1418,3,1728.2000,2024-02-22,Cancelled,App,0.27
7409,79,1618,3,1143.0500,2024-01-17,Completed,App,0.25
7410,75,381,4,559.7100,2024-01-23,Completed,Web,0.07
7411,54,652,5,1514.9800,2024-01-16,Completed,Web,0.11
7412,30,162,1,725.2800,2024-02-01,Completed,Web,0.27
7413,59,1664,5,1940.4200,2024-02-19,Cancelled,Web,0.19
7414,56,1001,5,1741.0300,2024-02-13,Cancelled,Web,0
7415,30,210,3,1053.0500,2024-02-22,Completed,Web,0.19
7416,57,355,5,934.8500,2024-02-05,Cancelled,Store,0.24
7417,89,1696,4,114.1000,2024-02-13,Completed,App,0.2
7418,79,457,5,917.3200,2024-02-14,Cancelled,App,0.05
7419,10,454,5,589.2600,2024-02-22,Completed,App,0.22
7420,66,661,3,1565.5800,2024-02-16,Cancelled,Store,0.15
7421,33,1061,5,1316.4300,2024-02-26,Cancelled,App,0.21
7422,33,1216,5,465.4300,2024-01-18,Cancelled,Web,0.24
7423,7,1504,4,1819.7700,2024-01-05,Cancelled,Web,0.24
7424,59,931,5,1576.9000,2024-01-20,Completed,App,0.18
7425,92,330,1,1577.9000,2024-01-18,Completed,App,0.06
7426,91,40,3,616.3100,2024-01-20,Completed,App,0.25
7427,92,1762,4,109.3200,2024-01-29,Completed,Web,0.15
7428,31,1188,5,1891.0600,2024-01-23,Completed,Web,0.03
7429,20,1380,4,515.7200,2024-03-01,Completed,Store,0.15
7430,26,863,1,1166.0000,2024-01-15,Cancelled,Web,0.04
7431,17,999,1,690.9500,2024-01-31,Completed,Web,0.2
7432,43,154,2,765.5100,2024-01-12,Completed,Store,0.11
7433,72,1469,3,1017.7300,2024-02-09,Completed,Web,0.24
7434,79,1326,2,1999.7100,2024-02-07,Cancelled,Store,0.18
7435,92,144,3,1942.1200,2024-01-05,Cancelled,Store,0.15
7436,88,1480,4,1086.7300,2024-01-26,Completed,App,0
7437,22,9,3,1152.1600,2024-01-23,Cancelled,Web,0.19
7438,85,478,2,1129.9700,2024-02-01,Cancelled,Web,0.18
7439,10,833,4,832.5500,2024-02-17,Completed,Store,0.01
7440,93,1819,2,1918.9700,2024-01-06,Cancelled,Web,0.22
7441,25,1082,3,808.9800,2024-03-01,Cancelled,Store,0
7442,73,237,4,1380.9500,2024-01-04,Completed,Web,0.15
7443,91,691,5,511.4100,2024-01-13,Cancelled,Web,0.14
7444,28,1969,5,1967.0400,2024-02-02,Cancelled,App,0.08
7445,51,952,1,252.8200,2024-02-20,Cancelled,Store,0.19
7446,52,85,3,1122.6600,2024-01-11,Completed,Web,0.21
7447,32,24,4,464.0400,2024-01-02,Completed,App,0.18
7448,11,595,4,1734.1200,2024-01-19,Completed,Store,0.26
7449,64,1201,5,416.7700,2024-01-31,Cancelled,Web,0.26
7450,11,1997,4,1734.9900,2024-02-29,Cancelled,Store,0.2
7451,73,454,1,420.3300,2024-01-05,Cancelled,Store,0.07
7452,26,717,2,336.9100,2024-01-08,Cancelled,Web,0.12
7453,5,150,3,442.2600,2024-02-10,Cancelled,Web,0.12
7454,46,931,2,1101.0500,2024-02-14,Completed,Web,0.1
7455,54,643,3,1738.1200,2024-02-11,Cancelled,Web,0.04
7456,80,290,1,1079.9600,2024-01-30,Completed,Web,0.14
7457,97,1891,2,907.8100,2024-01-01,Cancelled,Store,0.29
7458,37,117,2,204.3100,2024-02-04,Completed,Store,0.27
7459,84,851,5,120.2300,2024-01-10,Completed,App,0.02
7460,92,614,1,1667.6100,2024-01-24,Cancelled,Store,0.19
7461,95,686,5,1164.8700,2024-02-16,Cancelled,Web,0.28
7462,65,1465,2,1866.9900,2024-02-26,Cancelled,Store,0.01
7463,32,1781,2,1864.0400,2024-01-31,Completed,Store,0.14
7464,91,725,3,1075.2800,2024-01-09,Cancelled,App,0.13
7465,84,449,4,1452.1600,2024-02-14,Completed,Store,0.1
7466,48,682,2,276.2800,2024-01-09,Cancelled,Web,0.12
7467,13,1656,5,646.9000,2024-01-25,Cancelled,Web,0.2
7468,20,645,1,843.7400,2024-01-01,Completed,App,0.12
7469,74,1934,4,715.5300,2024-01-04,Cancelled,App,0.07
7470,47,381,4,170.3900,2024-01-11,Cancelled,App,0.1
7471,25,1403,1,1019.2800,2024-01-24,Cancelled,App,0.14
7472,15,305,2,1271.2000,2024-01-10,Completed,Web,0.02
7473,1,536,4,1640.4900,2024-01-29,Completed,Web,0.13
7474,1,603,5,872.1200,2024-02-24,Cancelled,Web,0.01
7475,95,1418,4,886.5600,2024-02-29,Cancelled,Web,0.06
7476,8,1851,3,634.1900,2024-01-12,Completed,Web,0.21
7477,32,1519,5,262.8600,2024-02-17,Cancelled,Store,0.23
7478,59,1795,3,1114.6200,2024-01-19,Completed,App,0.18
7479,37,227,1,988.6900,2024-02-16,Completed,Store,0.03
7480,49,1183,5,1102.2300,2024-01-14,Completed,App,0.16
7481,31,1832,2,1718.0800,2024-01-28,Completed,Store,0.22
7482,22,587,2,1733.2300,2024-01-05,Completed,Store,0.29
7483,67,540,5,231.6600,2024-01-27,Completed,Web,0.14
7484,55,326,1,1986.1500,2024-02-19,Completed,Store,0.11
7485,49,996,2,497.1600,2024-01-29,Completed,Store,0.07
7486,68,1272,2,449.3700,2024-02-04,Completed,Web,0.13
7487,74,573,4,1872.8300,2024-02-10,Cancelled,Web,0.02
7488,6,1335,4,435.6100,2024-02-02,Completed,Web,0
7489,57,366,4,1574.4500,2024-02-14,Cancelled,App,0.04
7490,34,1311,4,1696.8100,2024-02-27,Cancelled,App,0.14
7491,79,161,2,1493.3900,2024-02-18,Cancelled,Web,0.09
7492,30,863,4,426.1100,2024-02-14,Completed,App,0.14
7493,81,1285,4,190.1400,2024-02-19,Cancelled,Store,0.26
7494,13,1724,5,1483.6800,2024-01-13,Cancelled,Web,0.28
7495,4,1089,3,1348.9000,2024-01-23,Cancelled,App,0.23
7496,76,1782,1,496.8200,2024-01-15,Cancelled,App,0.13
7497,91,181,4,774.7100,2024-01-15,Cancelled,Store,0.14
7498,16,1582,4,1641.2300,2024-02-07,Cancelled,Store,0.01
7499,90,137,2,259.1900,2024-02-13,Completed,Store,0.24
7500,2,285,4,252.3100,2024-02-13,Cancelled,Store,0.17
7501,4,351,1,641.8900,2024-02-14,Completed,App,0.06
7502,30,1289,4,980.1900,2024-02-08,Cancelled,Web,0.03
7503,66,228,4,1519.3400,2024-01-06,Cancelled,Web,0.24
7504,34,1271,2,1281.3800,2024-02-04,Completed,App,0.09
7505,3,1350,2,152.9800,2024-01-12,Completed,Web,0.19
7506,88,433,5,834.9300,2024-01-09,Completed,App,0.23
7507,23,1724,5,1212.2100,2024-02-15,Cancelled,App,0.24
7508,67,1531,3,468.4900,2024-01-17,Cancelled,Store,0.11
7509,38,1981,5,979.8500,2024-02-17,Cancelled,Web,0.01
7510,45,202,1,1912.4100,2024-01-24,Completed,App,0.09
7511,51,169,3,334.1900,2024-01-12,Cancelled,App,0.06
7512,38,316,5,116.4000,2024-02-25,Completed,Web,0.15
7513,81,1439,4,1956.3200,2024-01-24,Cancelled,Store,0.05
7514,33,1898,1,1342.4500,2024-01-16,Cancelled,Store,0.05
7515,70,1237,1,724.8000,2024-03-01,Completed,Store,0.18
7516,71,1406,5,1836.5700,2024-01-20,Cancelled,App,0.3
7517,41,248,2,308.0800,2024-02-05,Cancelled,App,0.28
7518,3,1450,4,1543.9600,2024-01-31,Completed,Web,0.06
7519,85,217,2,800.0300,2024-01-22,Cancelled,Web,0.19
7520,75,1036,5,1193.0800,2024-02-25,Cancelled,Store,0.23
7521,17,171,2,2078.4800,2024-01-08,Completed,App,0.06
7522,61,779,1,748.8100,2024-01-06,Cancelled,App,0.1
7523,54,1731,3,740.8400,2024-01-05,Cancelled,App,0.21
7524,74,1373,2,826.3100,2024-01-16,Cancelled,Store,0.24
7525,8,226,5,1023.2000,2024-02-04,Completed,Web,0.19
7526,4,815,1,834.2500,2024-02-08,Completed,App,0.29
7527,100,706,2,1386.4700,2024-02-09,Cancelled,Web,0.15
7528,48,1585,1,1709.8500,2024-02-15,Cancelled,Web,0.03
7529,48,1807,4,1687.4500,2024-01-23,Cancelled,Web,0.05
7530,30,566,4,425.6400,2024-02-11,Completed,App,0.14
7531,9,890,1,956.7300,2024-01-05,Completed,App,0.3
7532,31,795,5,1628.8200,2024-02-20,Cancelled,Store,0.19
7533,28,191,3,413.8500,2024-01-22,Completed,Web,0
7534,66,1377,3,1212.1800,2024-01-20,Completed,Web,0.17
7535,30,45,1,608.4900,2024-01-18,Cancelled,App,0.02
7536,56,1078,1,538.8300,2024-02-13,Completed,App,0.22
7537,70,1560,1,227.2500,2024-01-18,Cancelled,App,0.05
7538,42,441,1,1138.3000,2024-01-23,Completed,Store,0.01
7539,91,575,1,938.9300,2024-01-28,Cancelled,App,0.29
7540,15,135,3,807.0700,2024-01-11,Completed,Web,0.21
7541,27,947,2,1614.4800,2024-02-24,Completed,Web,0.01
7542,12,1376,3,706.9400,2024-02-09,Cancelled,App,0.11
7543,8,1120,1,1232.4900,2024-01-21,Completed,App,0.04
7544,55,1307,5,1885.2900,2024-02-24,Completed,Store,0.15
7545,52,1223,2,742.3600,2024-02-10,Cancelled,Store,0.03
7546,25,1143,1,192.8200,2024-02-11,Cancelled,App,0.19
7547,50,779,2,1317.3100,2024-01-15,Completed,Store,0.07
7548,43,1009,3,545.6200,2024-01-31,Completed,Web,0.13
7549,62,430,1,1357.4700,2024-01-28,Completed,Web,0.03
7550,9,322,4,1566.4200,2024-01-12,Completed,App,0.19
7551,29,649,4,702.0900,2024-01-11,Cancelled,Store,0.02
7552,61,1139,2,465.9000,2024-01-11,Completed,Store,0.11
7553,83,662,2,1995.5100,2024-01-30,Completed,App,0.05
7554,82,1900,3,908.4600,2024-01-05,Completed,App,0.04
7555,67,346,5,1724.9700,2024-01-26,Cancelled,App,0.28
7556,49,1070,4,386.6500,2024-02-25,Completed,Store,0.25
7557,10,339,1,1758.5300,2024-01-04,Completed,App,0.29
7558,72,1755,3,805.4500,2024-01-27,Completed,Web,0.07
7559,74,986,2,1011.2900,2024-02-23,Completed,App,0.17
7560,39,1182,1,1023.3700,2024-02-06,Cancelled,App,0.09
7561,69,263,4,1205.6700,2024-03-01,Completed,App,0.05
7562,83,1420,5,1498.8000,2024-02-24,Completed,Web,0.13
7563,93,151,5,1102.4800,2024-01-10,Cancelled,Web,0.28
7564,60,166,2,1226.4900,2024-01-08,Completed,App,0.11
7565,66,886,5,1307.8700,2024-02-06,Cancelled,Store,0.17
7566,85,1012,1,1253.1400,2024-02-04,Cancelled,Store,0.03
7567,99,1712,5,1368.3600,2024-01-15,Cancelled,App,0.25
7568,100,1434,3,1885.0800,2024-01-20,Completed,App,0.17
7569,11,1257,1,551.7100,2024-02-02,Cancelled,App,0.18
7570,30,1034,3,1152.5700,2024-01-12,Completed,Web,0.01
7571,14,405,3,518.9600,2024-01-01,Completed,App,0.1
7572,47,935,3,526.8900,2024-02-06,Cancelled,Web,0.01
7573,81,1386,2,1435.5800,2024-02-13,Completed,Store,0.29
7574,88,522,1,1954.3600,2024-01-14,Completed,Store,0.22
7575,74,823,3,232.0000,2024-01-03,Cancelled,App,0.26
7576,100,522,4,927.6600,2024-01-16,Completed,Store,0.22
7577,10,1713,1,996.0800,2024-01-04,Cancelled,Web,0.18
7578,15,339,2,1964.8600,2024-01-27,Completed,App,0.14
7579,56,291,3,582.6800,2024-01-22,Completed,App,0.21
7580,83,1135,5,1559.3400,2024-01-01,Cancelled,Web,0.07
7581,25,556,5,1849.7300,2024-02-05,Completed,App,0.25
7582,45,870,2,1815.8900,2024-02-03,Completed,Web,0.19
7583,18,1688,3,510.3000,2024-02-12,Cancelled,App,0.23
7584,73,1379,1,1940.6000,2024-02-23,Cancelled,Web,0.28
7585,69,422,4,1167.6900,2024-02-10,Completed,App,0.27
7586,29,1032,1,496.6300,2024-02-01,Cancelled,Store,0.29
7587,73,1313,4,285.8900,2024-02-06,Cancelled,Web,0.17
7588,1,401,1,1330.5600,2024-02-29,Completed,Store,0.24
7589,76,1040,1,1549.8000,2024-02-02,Completed,Store,0.13
7590,99,222,4,1554.8700,2024-01-01,Cancelled,Store,0.1
7591,60,1099,4,1824.1700,2024-02-01,Completed,Web,0.06
7592,27,518,2,504.3100,2024-02-12,Completed,App,0.18
7593,100,1248,3,509.6800,2024-02-10,Cancelled,Web,0.21
7594,76,1744,2,733.3100,2024-02-16,Cancelled,App,0.18
7595,51,656,2,798.0100,2024-01-01,Completed,Store,0.19
7596,91,1585,4,630.0300,2024-01-17,Completed,App,0.12
7597,31,777,2,1595.6300,2024-02-02,Cancelled,Web,0.07
7598,16,315,3,1843.6300,2024-01-01,Cancelled,Web,0.08
7599,92,187,5,139.8600,2024-02-01,Completed,Web,0.01
7600,77,1898,5,1207.9700,2024-01-29,Completed,Store,0.13
7601,31,1897,1,639.0000,2024-02-23,Completed,App,0.3
7602,53,479,5,248.1000,2024-02-09,Completed,Store,0.28
7603,85,311,2,777.9400,2024-01-10,Cancelled,Web,0.22
7604,10,9,1,1962.6300,2024-01-18,Cancelled,Store,0.05
7605,20,84,4,562.5500,2024-02-17,Cancelled,Web,0.13
7606,55,954,3,133.8800,2024-01-27,Completed,Web,0.08
7607,56,1211,5,1182.3600,2024-02-27,Cancelled,Web,0.23
7608,48,1555,4,796.3900,2024-02-02,Completed,Web,0
7609,85,26,3,1380.7800,2024-01-05,Completed,Web,0.07
7610,46,1454,2,1021.5200,2024-01-08,Completed,Web,0.2
7611,82,1169,1,1107.7300,2024-01-05,Cancelled,App,0.25
7612,90,652,3,1059.4200,2024-01-06,Cancelled,App,0.04
7613,52,1039,2,1979.3300,2024-02-23,Completed,Store,0.08
7614,84,1912,5,442.5100,2024-01-27,Completed,Store,0.16
7615,80,17,2,669.9800,2024-02-24,Completed,Web,0.15
7616,87,52,5,534.6300,2024-02-17,Cancelled,Store,0.29
7617,82,1065,1,127.9900,2024-01-09,Completed,App,0.02
7618,79,732,1,631.9600,2024-02-24,Completed,Web,0.26
7619,61,1750,1,446.6900,2024-01-09,Cancelled,Web,0.23
7620,78,1199,1,1894.1200,2024-01-10,Completed,Store,0.06
7621,30,1714,4,178.8600,2024-02-04,Cancelled,App,0.16
7622,22,1280,3,1659.3400,2024-01-11,Cancelled,Web,0.04
7623,68,209,2,1577.4300,2024-02-17,Completed,Store,0.24
7624,35,1704,3,300.1000,2024-01-09,Completed,Web,0.05
7625,99,626,1,2155.0200,2024-01-19,Completed,Web,0.13
7626,9,1520,4,782.4700,2024-02-23,Cancelled,Web,0.26
7627,7,694,1,1235.2700,2024-01-04,Completed,App,0.21
7628,39,890,5,1292.1600,2024-02-24,Completed,App,0.21
7629,17,1144,3,468.7700,2024-01-30,Completed,App,0.18
7630,3,1700,5,432.7500,2024-01-07,Cancelled,App,0.12
7631,77,1043,5,647.5300,2024-01-27,Completed,App,0.09
7632,10,891,5,478.9800,2024-02-05,Completed,Web,0.16
7633,86,1956,4,1235.7900,2024-02-11,Cancelled,Store,0.14
7634,19,1635,5,622.6800,2024-01-01,Cancelled,Store,0.01
7635,58,581,2,428.1300,2024-02-11,Completed,Web,0.08
7636,63,186,4,632.3400,2024-02-01,Completed,App,0.17
7637,95,627,3,1527.9200,2024-02-15,Cancelled,App,0.24
7638,4,602,3,787.6700,2024-02-17,Cancelled,App,0.11
7639,16,1769,2,1902.2800,2024-02-08,Cancelled,App,0.13
7640,15,1985,4,766.6700,2024-02-20,Cancelled,Store,0.12
7641,21,871,5,511.3600,2024-02-19,Cancelled,App,0.12
7642,28,366,5,530.5600,2024-01-02,Completed,App,0.12
7643,38,162,5,1809.6400,2024-02-13,Completed,App,0.15
7644,6,648,2,1254.2000,2024-02-17,Completed,Web,0.12
7645,60,91,4,661.8800,2024-02-28,Cancelled,Store,0.02
7646,93,683,2,601.1400,2024-01-10,Completed,Web,0.23
7647,13,728,1,804.8600,2024-01-06,Cancelled,Store,0.09
7648,4,1401,3,1774.8600,2024-01-06,Completed,Web,0.19
7649,48,984,2,1563.8600,2024-02-13,Completed,Store,0.15
7650,20,524,4,1073.6300,2024-02-14,Completed,App,0.25
7651,86,1742,4,877.0600,2024-02-21,Cancelled,Store,0.19
7652,25,1286,3,1646.1400,2024-02-19,Cancelled,App,0.14
7653,93,697,2,1262.9400,2024-02-27,Cancelled,Web,0.14
7654,24,514,2,299.8200,2024-01-19,Completed,App,0.21
7655,71,392,5,893.5800,2024-01-30,Cancelled,Store,0.17
7656,6,820,4,510.9500,2024-01-29,Cancelled,Store,0.19
7657,93,1201,3,1716.8800,2024-01-24,Completed,Web,0.15
7658,52,512,1,128.2300,2024-01-25,Cancelled,Web,0.08
7659,83,720,3,1421.1800,2024-01-15,Cancelled,App,0.07
7660,31,614,2,909.6700,2024-01-07,Cancelled,App,0.19
7661,43,1805,5,1460.3100,2024-01-14,Cancelled,App,0.29
7662,89,1761,2,1909.6100,2024-02-07,Completed,Web,0.11
7663,65,29,1,897.2700,2024-01-11,Cancelled,Web,0.14
7664,98,1361,1,1913.0700,2024-01-20,Completed,Web,0.12
7665,11,1545,3,1090.4300,2024-02-03,Cancelled,App,0.1
7666,12,99,2,1053.3500,2024-02-28,Completed,Store,0.09
7667,65,1612,4,1180.9500,2024-01-09,Cancelled,Store,0.02
7668,4,794,5,1892.1800,2024-02-11,Completed,Store,0.2
7669,91,1568,2,969.0200,2024-02-25,Completed,Web,0.13
7670,24,1746,4,377.5000,2024-01-01,Cancelled,Web,0.24
7671,47,1637,1,726.9700,2024-02-21,Completed,Web,0.23
7672,96,164,3,618.6800,2024-02-01,Cancelled,Web,0.1
7673,8,1665,2,394.0300,2024-02-14,Cancelled,App,0.22
7674,61,1282,2,1068.0900,2024-01-11,Completed,Store,0.28
7675,63,1966,4,1156.2900,2024-01-31,Completed,App,0.23
7676,67,1474,3,311.3500,2024-02-03,Completed,App,0.3
7677,59,890,5,1857.6400,2024-01-24,Completed,App,0
7678,90,379,5,1394.0000,2024-01-20,Completed,Store,0.12
7679,84,94,1,1733.2700,2024-01-19,Cancelled,Web,0.08
7680,97,186,3,856.4300,2024-02-04,Completed,Store,0.09
7681,46,553,1,1207.4400,2024-02-12,Cancelled,App,0.06
7682,22,751,5,1673.8300,2024-01-10,Cancelled,App,0.23
7683,40,1682,3,1062.2600,2024-02-10,Completed,App,0.09
7684,91,1439,5,254.2100,2024-02-18,Completed,App,0.2
7685,50,222,1,913.7700,2024-02-21,Cancelled,App,0.08
7686,36,519,3,1690.7800,2024-01-29,Cancelled,Store,0.03
7687,40,818,4,939.0900,2024-02-13,Completed,Store,0.01
7688,11,617,4,1648.3200,2024-02-23,Cancelled,App,0.24
7689,25,411,1,453.1100,2024-02-28,Cancelled,Web,0.26
7690,92,1853,2,684.1000,2024-01-29,Cancelled,App,0.15
7691,64,1298,3,578.9900,2024-02-23,Completed,Web,0.04
7692,51,1433,3,1784.4900,2024-01-24,Completed,App,0.21
7693,56,793,4,1334.7300,2024-01-26,Completed,Store,0
7694,55,1606,3,1366.8800,2024-02-04,Cancelled,Store,0.02
7695,100,1308,4,1140.6600,2024-02-23,Cancelled,App,0.26
7696,10,1178,3,1552.5600,2024-01-13,Cancelled,Store,0.09
