order_id,payment_amount,payment_method,payment_date
4430,1012.0500,UPI,2024-02-26
18521,1500.2000,UPI,2024-01-10
3859,1958.1400,Card,2024-01-07
11329,419.9400,Card,2024-02-26
15034,1025.6600,Card,2024-01-06
11131,1932.4600,Card,2024-01-25
18064,269.4400,UPI,2024-01-12
17998,146.0800,Card,2024-01-18
17026,1321.9500,UPI,2024-01-27
17211,552.5200,NetBanking,2024-02-29
1109,314.5900,Wallet,2024-01-07
2581,1374.3800,NetBanking,2024-02-08
15389,1533.2700,NetBanking,2024-01-02
6957,650.7200,NetBanking,2024-02-03
16555,966.9700,Card,2024-01-30
14934,1719.4700,UPI,2024-01-19
11301,1597.9400,Card,2024-02-10
9736,1704.6700,NetBanking,2024-02-11
1737,1732.2100,Wallet,2024-02-21
14741,160.1500,Wallet,2024-01-31
14179,1842.4300,Card,2024-02-01
14667,162.5600,Card,2024-02-15
6839,564.1600,Wallet,2024-01-07
12275,387.5900,UPI,2024-02-14
8609,360.9500,Wallet,2024-01-24
1293,631.3600,UPI,2024-02-01
16286,192.5100,Card,2024-02-26
14612,1939.1800,UPI,2024-02-29
3307,1301.2600,Card,2024-03-01
15827,1581.6700,UPI,2024-02-24
9290,1038.1300,Card,2024-01-01
16531,1930.8300,UPI,2024-01-27
65,1630.0600,Card,2024-02-16
5118,1530.4100,NetBanking,2024-01-29
2427,1022.0800,UPI,2024-02-02
8897,957.6000,Wallet,2024-03-01
1410,1641.4100,UPI,2024-01-23
5450,1636.3300,Card,2024-01-01
14735,743.9100,Card,2024-01-06
13821,1456.3100,NetBanking,2024-02-12
3502,198.4200,UPI,2024-01-04
7286,1155.3000,Card,2024-02-28
8812,993.0900,NetBanking,2024-01-03
5236,1765.3400,Card,2024-02-21
13984,1079.5600,Wallet,2024-03-01
14036,986.3700,Wallet,2024-02-11
17286,1239.0900,UPI,2024-01-08
7278,1326.6200,UPI,2024-01-16
11631,162.0200,Card,2024-01-27
8739,1309.4000,Card,2024-02-01
19089,1108.4100,NetBanking,2024-02-16
15440,775.0600,Wallet,2024-01-28
16924,1554.2800,UPI,2024-02-16
19719,1328.8800,Card,2024-02-08
11993,1366.5800,UPI,2024-02-07
9159,982.0300,Wallet,2024-01-06
11467,1375.7800,NetBanking,2024-01-11
18346,547.3600,Wallet,2024-01-14
10310,1631.3000,UPI,2024-01-22
5757,1609.7800,UPI,2024-01-14
18688,903.9000,Card,2024-01-20
1255,238.2500,NetBanking,2024-02-07
439,1366.1900,Wallet,2024-01-01
3981,1857.1500,Card,2024-01-06
11642,802.1100,NetBanking,2024-02-26
14708,1487.8600,NetBanking,2024-01-30
3214,1512.9100,NetBanking,2024-01-18
2548,1153.3900,NetBanking,2024-02-21
854,1002.7800,UPI,2024-01-10
3952,1373.3200,UPI,2024-01-08
5280,1542.4200,UPI,2024-01-16
15583,878.3700,UPI,2024-01-10
10453,189.7000,Wallet,2024-02-05
8909,1709.9800,NetBanking,2024-02-26
13441,707.3700,Card,2024-01-16
8822,225.8200,UPI,2024-02-08
17793,1138.4800,Wallet,2024-02-25
16073,1913.9500,Wallet,2024-01-25
556,995.0200,UPI,2024-01-24
3762,913.9000,Wallet,2024-02-27
5375,1008.5400,NetBanking,2024-02-04
1835,209.1600,UPI,2024-01-12
8306,752.8500,Wallet,2024-01-17
409,476.4000,Card,2024-02-28
3458,333.8800,NetBanking,2024-02-12
18603,1400.9200,NetBanking,2024-01-24
5510,712.1300,NetBanking,2024-01-30
18257,1448.2300,Wallet,2024-01-11
10766,1766.0000,Wallet,2024-01-12
5215,429.5800,Wallet,2024-01-25
15467,1937.9300,Wallet,2024-01-08
17354,1424.5800,Card,2024-02-01
12875,1878.9400,UPI,2024-01-09
623,1637.2400,Wallet,2024-02-09
14252,550.0300,Wallet,2024-02-20
19264,1218.9000,Card,2024-02-27
5627,135.1300,Wallet,2024-01-11
6762,1272.9200,UPI,2024-02-01
12669,436.0200,NetBanking,2024-02-15
4245,273.0500,Wallet,2024-02-01
14981,1611.4900,Wallet,2024-01-27
17741,1288.1500,Wallet,2024-01-16
3622,1238.2900,NetBanking,2024-01-26
412,181.6300,NetBanking,2024-01-19
4746,1180.0700,Card,2024-02-25
16826,1490.7800,Card,2024-02-16
18951,979.0100,NetBanking,2024-02-29
8648,1629.6800,Card,2024-02-09
534,1433.9800,Card,2024-02-18
19901,699.3900,Card,2024-02-05
19463,1222.6500,Card,2024-01-31
8309,1211.2100,Wallet,2024-02-19
15731,1495.5600,Wallet,2024-01-24
14872,403.8100,UPI,2024-02-02
720,1053.9100,Card,2024-01-14
15930,1445.3700,NetBanking,2024-02-25
1978,1942.3700,Card,2024-02-10
4962,376.7100,UPI,2024-02-16
3776,892.6300,Card,2024-02-05
7011,387.0700,UPI,2024-02-14
17952,773.6900,NetBanking,2024-02-11
2372,1845.2700,NetBanking,2024-02-21
18515,1446.4600,NetBanking,2024-02-20
2555,1271.6700,Card,2024-02-19
4289,614.4700,Wallet,2024-02-18
9862,821.2600,Wallet,2024-02-10
1729,716.4300,Wallet,2024-01-13
15174,1835.1500,Card,2024-01-10
13824,342.7000,NetBanking,2024-02-20
10428,208.7200,UPI,2024-02-09
14731,1391.5200,Wallet,2024-02-29
4703,826.6100,Wallet,2024-01-24
12902,663.3600,UPI,2024-01-05
4835,157.8100,Card,2024-02-01
2184,1035.0900,NetBanking,2024-02-16
16606,804.0400,NetBanking,2024-02-22
9802,618.0200,Wallet,2024-02-26
777,1106.8300,UPI,2024-02-13
657,1992.7100,Card,2024-01-23
3984,1399.4500,Card,2024-02-06
16145,1844.0600,Card,2024-01-08
2145,568.3500,NetBanking,2024-01-31
12408,1386.8400,Card,2024-01-24
8651,1920.0100,Wallet,2024-02-02
16717,1385.4400,Card,2024-02-19
17272,1586.8000,Wallet,2024-02-09
11835,440.7100,UPI,2024-02-25
11588,1825.1500,Card,2024-01-15
15,1573.9800,Card,2024-02-12
5787,239.3500,Wallet,2024-02-21
1893,467.1400,UPI,2024-01-08
6750,768.4600,NetBanking,2024-02-08
5666,1763.7500,UPI,2024-01-17
17638,277.3300,Card,2024-01-01
5642,1642.3200,UPI,2024-02-06
9511,108.1300,Card,2024-01-24
18115,1667.9500,UPI,2024-01-18
1348,1287.9000,NetBanking,2024-01-11
19687,123.7700,NetBanking,2024-02-15
15040,1939.5300,NetBanking,2024-01-09
7071,1218.8300,Wallet,2024-02-20
17932,1014.7900,NetBanking,2024-02-13
5197,1575.4100,NetBanking,2024-02-04
638,859.2900,Card,2024-01-06
13922,793.1900,NetBanking,2024-02-19
17610,408.1300,Wallet,2024-01-17
4957,946.7500,NetBanking,2024-02-17
11316,678.9100,UPI,2024-02-12
19506,977.4500,Card,2024-02-12
3315,1876.5200,Card,2024-01-31
13251,149.2200,UPI,2024-01-29
6143,1325.3700,Wallet,2024-01-27
9754,1303.5900,NetBanking,2024-01-09
15742,1642.2600,UPI,2024-02-05
7066,1000.2000,Wallet,2024-02-15
17872,404.6000,UPI,2024-01-21
6013,1741.8200,Wallet,2024-01-27
18656,880.1300,Card,2024-02-29
18529,1681.5800,Card,2024-02-25
6951,192.1300,Card,2024-02-03
3693,831.8000,NetBanking,2024-02-28
19652,848.7800,Wallet,2024-01-02
1412,181.6600,UPI,2024-01-10
1975,1609.5600,NetBanking,2024-02-02
15738,520.6200,Card,2024-02-02
11830,1480.0700,Wallet,2024-01-03
16894,1322.2300,Wallet,2024-01-23
13998,388.1300,NetBanking,2024-01-15
746,834.9700,NetBanking,2024-02-04
11850,1956.2400,Card,2024-01-24
17755,1469.8700,UPI,2024-02-18
14056,1995.4600,Wallet,2024-02-24
9876,1404.9900,Card,2024-02-05
3298,737.3400,UPI,2024-01-31
9166,985.6500,NetBanking,2024-02-27
17967,228.5600,Wallet,2024-01-18
15632,588.9300,NetBanking,2024-01-16
4811,1253.1400,Card,2024-02-24
2062,1117.7200,UPI,2024-02-18
6879,789.1800,Wallet,2024-02-05
1417,340.2100,Card,2024-01-08
2185,576.1400,Wallet,2024-02-06
2026,205.1300,Card,2024-02-15
17537,1734.8200,Wallet,2024-01-23
5833,492.2900,Card,2024-01-19
5228,1998.8500,NetBanking,2024-02-19
9894,1818.6200,NetBanking,2024-01-03
19804,1066.6300,NetBanking,2024-01-25
1326,473.8300,Wallet,2024-01-16
1851,1381.2700,Card,2024-01-13
8310,1666.3900,UPI,2024-01-11
15179,749.6200,Wallet,2024-01-06
5497,1543.7600,UPI,2024-02-01
7755,205.3600,Wallet,2024-01-29
13994,232.6300,UPI,2024-01-13
19580,1595.0900,Wallet,2024-02-18
9521,1500.5200,Card,2024-01-08
7495,1441.6400,Wallet,2024-02-22
17553,232.7700,Wallet,2024-01-15
10263,251.3100,NetBanking,2024-02-29
17785,1953.8300,NetBanking,2024-02-03
14074,1834.5700,Card,2024-01-27
15866,1435.4800,Wallet,2024-02-02
10573,1695.0400,NetBanking,2024-01-08
14846,969.6600,Card,2024-02-07
14260,1506.8800,UPI,2024-02-02
12004,1846.3000,Card,2024-01-04
16893,1129.1200,NetBanking,2024-01-10
2217,248.2000,UPI,2024-02-29
6831,1913.2400,NetBanking,2024-02-11
16260,261.9300,UPI,2024-02-05
10412,599.6600,Wallet,2024-02-03
14054,908.8700,NetBanking,2024-02-12
5276,773.3600,Wallet,2024-02-08
16630,1403.0700,NetBanking,2024-01-12
12021,1755.8200,Card,2024-02-24
8015,489.9000,Card,2024-01-17
4327,216.6700,NetBanking,2024-02-29
18449,391.5300,Card,2024-02-13
7655,500.5300,Wallet,2024-02-12
7586,1116.9600,UPI,2024-01-06
497,1686.5500,UPI,2024-01-19
7267,479.5500,Wallet,2024-01-02
10020,141.1100,UPI,2024-02-09
3802,1057.6200,UPI,2024-02-07
7101,529.4400,Card,2024-03-01
5227,1750.0600,Card,2024-01-31
4965,1211.0700,UPI,2024-01-08
10605,1621.5900,NetBanking,2024-02-26
6438,1060.1000,Wallet,2024-02-14
19398,792.9800,Card,2024-01-16
9886,378.6800,Card,2024-01-25
8203,1084.8700,Card,2024-02-06
1612,1032.7200,Card,2024-01-25
6642,101.8500,UPI,2024-02-18
1047,574.6800,Wallet,2024-02-12
4298,1949.0500,Card,2024-02-23
13552,474.7100,Card,2024-02-21
16224,1390.1000,UPI,2024-02-07
3407,1407.7000,Wallet,2024-01-03
7745,165.1000,Card,2024-02-25
5011,303.6500,Wallet,2024-02-10
742,219.9200,NetBanking,2024-01-19
16111,279.7200,NetBanking,2024-02-05
676,939.7600,Card,2024-01-26
16552,1620.9300,UPI,2024-02-20
16360,1062.7100,Card,2024-02-17
7992,1032.7800,Wallet,2024-02-08
11895,1200.8000,UPI,2024-01-12
4654,992.7500,Wallet,2024-01-21
3629,567.4700,Wallet,2024-01-23
15588,1490.0900,Card,2024-02-03
10752,1282.5200,UPI,2024-02-22
4915,542.6400,UPI,2024-01-23
19702,1521.4200,NetBanking,2024-02-19
11057,1466.7400,NetBanking,2024-01-13
760,1484.9500,UPI,2024-02-29
16692,634.2200,NetBanking,2024-02-13
5780,1647.3500,Card,2024-01-10
17068,1158.6200,NetBanking,2024-01-23
10425,1184.0700,UPI,2024-01-14
10522,1349.0600,Wallet,2024-01-16
15332,429.3600,Card,2024-01-04
3554,279.3800,NetBanking,2024-01-30
11593,133.4000,Wallet,2024-02-29
14463,1198.3500,UPI,2024-02-19
2019,1180.9100,UPI,2024-01-20
14062,1181.7200,Card,2024-02-04
4950,1439.8800,Card,2024-01-11
6697,1452.8800,Card,2024-01-05
1062,1428.4600,UPI,2024-01-11
241,1129.3700,Card,2024-01-21
9329,1941.1400,UPI,2024-02-01
13755,904.9600,UPI,2024-02-07
19811,443.4500,Wallet,2024-03-01
19274,1528.8600,Wallet,2024-01-18
8831,727.7500,NetBanking,2024-02-22
16611,1661.9100,Card,2024-01-07
17709,1372.3600,Wallet,2024-01-13
18510,208.3800,UPI,2024-01-05
4455,103.6500,NetBanking,2024-01-17
6982,162.1400,Card,2024-02-26
6239,1961.1900,Wallet,2024-02-07
10926,1713.4900,NetBanking,2024-02-22
14029,741.1800,Card,2024-01-28
152,1036.2900,NetBanking,2024-01-27
12412,1840.3400,Wallet,2024-02-11
15839,1058.9100,NetBanking,2024-02-14
14953,726.7100,NetBanking,2024-01-01
16006,1824.7500,Card,2024-01-30
8151,549.0800,Wallet,2024-02-14
3193,1833.2000,Wallet,2024-02-19
7783,352.1700,Wallet,2024-01-22
5543,1450.9200,UPI,2024-02-26
361,1933.4900,Wallet,2024-01-08
7889,610.2100,Card,2024-02-27
15591,522.5300,Card,2024-02-20
17566,1994.6800,Card,2024-02-09
7144,1056.6700,UPI,2024-01-05
19250,821.5200,NetBanking,2024-02-08
14614,1315.3800,UPI,2024-01-02
17707,1017.4300,Wallet,2024-01-04
8476,1490.4800,Wallet,2024-02-02
1003,1232.3100,Wallet,2024-02-12
5660,1143.2200,Wallet,2024-01-14
17215,695.1300,UPI,2024-01-04
7463,1872.4100,NetBanking,2024-02-28
10909,1069.2700,UPI,2024-01-11
12220,1844.5000,UPI,2024-02-15
18827,1704.1500,UPI,2024-02-19
111,1476.6000,NetBanking,2024-02-24
6954,278.6000,NetBanking,2024-01-17
16420,1725.9100,Wallet,2024-02-05
15050,525.4700,Card,2024-01-01
3728,750.0200,NetBanking,2024-02-14
15243,201.7800,UPI,2024-01-07
2022,1875.3000,Card,2024-01-09
9254,386.5800,Wallet,2024-01-07
14117,1127.5200,NetBanking,2024-01-31
7666,736.1700,Card,2024-01-09
14190,916.1200,Wallet,2024-01-04
19623,1497.2700,Wallet,2024-02-20
13850,1119.6700,NetBanking,2024-01-07
6481,234.8700,Card,2024-01-27
15963,1545.5700,Wallet,2024-01-14
8002,400.4500,Card,2024-02-03
9153,1053.3200,Card,2024-01-10
5210,608.6300,Card,2024-01-26
2498,890.6000,NetBanking,2024-01-12
18323,1022.6700,Card,2024-01-16
17493,1341.7000,UPI,2024-02-15
10784,1172.2400,Wallet,2024-01-21
12133,1150.2300,NetBanking,2024-01-16
2479,650.2100,NetBanking,2024-02-14
13746,461.7000,Wallet,2024-01-08
5689,1684.9200,Card,2024-02-26
16725,307.9600,Card,2024-01-20
6465,508.8900,Card,2024-02-07
7685,717.1000,Card,2024-01-09
14078,602.5000,NetBanking,2024-02-14
10295,1481.6700,NetBanking,2024-02-19
13142,673.4800,Card,2024-01-22
17684,1751.7800,Wallet,2024-01-02
14234,1740.2900,UPI,2024-01-19
11299,988.0900,Wallet,2024-02-10
4359,633.3700,NetBanking,2024-02-10
173,1056.0900,UPI,2024-02-18
19831,1483.5200,Wallet,2024-01-05
19168,404.7700,NetBanking,2024-01-13
16715,265.0900,Card,2024-01-12
16513,163.0800,Card,2024-02-01
19193,1993.8400,Wallet,2024-01-22
14857,1587.6600,NetBanking,2024-02-01
2496,514.7300,NetBanking,2024-02-17
11727,1312.7500,UPI,2024-02-19
11501,1579.0100,UPI,2024-02-22
19198,446.9600,NetBanking,2024-01-13
893,1510.7100,Card,2024-02-05
4776,1886.6600,NetBanking,2024-01-09
3890,854.4500,UPI,2024-02-11
13102,1653.2900,Wallet,2024-01-09
16983,272.3300,Card,2024-01-09
13254,1150.5800,Wallet,2024-02-15
5835,1540.3800,Card,2024-03-01
372,152.2000,UPI,2024-02-14
17593,1946.5000,Card,2024-02-29
11349,1016.1400,Card,2024-01-21
18156,275.3200,UPI,2024-01-24
11773,1678.1200,UPI,2024-01-17
19558,1740.3800,NetBanking,2024-02-13
7194,1357.6700,Wallet,2024-01-24
8162,1602.0800,Wallet,2024-01-05
14562,1256.9000,Card,2024-02-10
12454,838.3700,Wallet,2024-02-01
7938,968.8600,Card,2024-02-28
17414,200.9800,NetBanking,2024-02-29
364,587.2200,Card,2024-02-16
15965,1666.5600,Wallet,2024-01-13
2357,1237.6000,Wallet,2024-01-09
9696,1095.8700,Card,2024-02-26
19395,1337.8300,Card,2024-01-31
1140,261.0100,UPI,2024-01-13
5681,1244.7600,Card,2024-01-14
18932,372.3400,Wallet,2024-02-26
11150,123.0600,UPI,2024-01-31
10760,409.6300,Card,2024-01-24
3543,112.5800,Wallet,2024-02-22
4042,235.5600,NetBanking,2024-01-11
19844,1439.1700,NetBanking,2024-01-01
14312,1121.3800,NetBanking,2024-02-28
15489,744.9900,NetBanking,2024-01-19
11339,640.4200,Wallet,2024-02-29
15333,538.8900,Card,2024-01-13
18532,151.7100,NetBanking,2024-02-28
1260,1880.7900,UPI,2024-01-13
3481,1269.5000,NetBanking,2024-02-19
14596,1371.9000,NetBanking,2024-01-13
6925,410.4800,Wallet,2024-03-01
1713,1443.8200,UPI,2024-01-18
10587,1246.1700,NetBanking,2024-02-21
50,503.4900,Card,2024-01-02
17149,1881.9300,UPI,2024-02-02
19204,221.5400,NetBanking,2024-02-18
3450,648.8900,Card,2024-02-02
6249,395.7200,Wallet,2024-01-07
3353,450.4400,UPI,2024-01-15
15094,214.5200,Card,2024-01-24
7974,1252.3500,Card,2024-01-20
17448,1853.9100,NetBanking,2024-01-02
5880,894.2500,NetBanking,2024-02-22
89,332.0800,Wallet,2024-01-08
8770,888.1800,NetBanking,2024-02-20
5391,402.6500,Card,2024-01-03
2170,1346.3400,Card,2024-01-20
10234,1338.9200,Card,2024-02-02
13585,1238.6700,UPI,2024-01-17
2815,257.8100,UPI,2024-01-05
4680,1005.0100,Wallet,2024-02-21
2558,181.6400,Wallet,2024-02-28
12526,1280.9700,Card,2024-02-12
7759,1075.5900,UPI,2024-01-01
5812,623.0000,UPI,2024-01-18
9198,291.7400,UPI,2024-01-05
9969,1211.0800,Wallet,2024-02-27
10316,1443.7100,Wallet,2024-01-15
7760,312.2500,UPI,2024-01-19
11222,1985.7000,UPI,2024-01-12
7950,436.5400,NetBanking,2024-01-03
5552,1522.4400,Card,2024-02-21
1768,1977.8700,Wallet,2024-02-28
16165,577.2200,Wallet,2024-01-03
1213,434.9000,Wallet,2024-01-18
6585,807.1200,Wallet,2024-01-27
4936,1879.7000,Card,2024-01-11
1450,1753.0600,Wallet,2024-01-07
6810,1712.5800,UPI,2024-02-18
14378,267.8900,NetBanking,2024-01-26
13798,1826.5800,Wallet,2024-01-28
4557,1955.5100,NetBanking,2024-01-28
19989,781.7200,Card,2024-01-26
13611,1788.8900,Wallet,2024-02-14
639,371.9500,Card,2024-01-11
17299,1441.4000,UPI,2024-01-25
1151,1418.3400,Wallet,2024-02-27
16064,229.5700,NetBanking,2024-01-10
11544,1891.5200,NetBanking,2024-02-09
8319,101.1200,Card,2024-02-24
9281,569.7100,UPI,2024-01-12
17423,162.6600,UPI,2024-02-26
18239,863.5400,UPI,2024-01-31
14565,1782.3700,UPI,2024-01-04
16916,1469.4400,Wallet,2024-01-02
13314,854.1800,UPI,2024-02-26
7912,1842.7600,UPI,2024-01-03
19335,113.0400,UPI,2024-01-15
17503,1966.2000,Card,2024-02-21
1364,245.7900,UPI,2024-01-20
17335,1944.3200,Wallet,2024-01-15
3090,262.6900,UPI,2024-01-19
84,1097.2400,Wallet,2024-01-08
19096,1945.4300,Card,2024-01-07
14805,1588.6600,UPI,2024-01-01
17605,1415.9400,Card,2024-02-26
5669,1003.2100,Card,2024-01-20
4566,1974.8200,NetBanking,2024-01-23
13367,1208.9000,NetBanking,2024-02-29
18409,1459.1600,NetBanking,2024-01-08
617,633.3200,NetBanking,2024-02-16
4314,1388.3600,UPI,2024-02-19
19464,719.4300,Card,2024-01-29
7465,983.1600,Wallet,2024-02-18
11163,1630.5500,UPI,2024-02-29
19362,291.9900,NetBanking,2024-02-03
4851,1880.8900,NetBanking,2024-02-11
8022,862.5800,Wallet,2024-01-07
11468,912.3500,Wallet,2024-01-25
4486,1808.7700,NetBanking,2024-01-20
17618,1081.9400,Card,2024-02-25
3171,1814.3500,Wallet,2024-02-13
4209,1865.8200,Wallet,2024-01-31
1666,625.0600,UPI,2024-01-30
8577,1168.5300,Wallet,2024-01-23
19663,955.3900,Card,2024-01-04
6628,1245.9600,Card,2024-02-09
8652,1389.0700,Card,2024-03-01
3377,870.1700,UPI,2024-02-26
16929,699.5500,UPI,2024-01-21
10434,480.9400,Card,2024-01-20
17983,377.6700,Wallet,2024-02-07
5585,1163.0900,Wallet,2024-02-24
9768,682.1900,Card,2024-02-29
1641,1435.4100,NetBanking,2024-02-15
1077,293.8800,Card,2024-03-01
6416,712.9000,Card,2024-01-09
19350,1399.7900,Wallet,2024-02-07
14226,1915.3900,NetBanking,2024-02-23
12690,1733.6000,Card,2024-01-06
8355,1967.7700,Card,2024-01-06
11608,795.7400,Card,2024-01-06
498,637.6900,Card,2024-01-03
104,1428.2200,Wallet,2024-01-09
10914,1176.9200,NetBanking,2024-02-04
3264,608.4800,NetBanking,2024-01-12
6362,418.7700,Card,2024-01-29
15090,1864.5400,Card,2024-01-16
18531,737.3700,NetBanking,2024-01-18
17524,1206.9300,Wallet,2024-02-19
19913,163.5100,NetBanking,2024-02-17
9653,622.2200,Card,2024-01-12
11035,745.1700,UPI,2024-01-03
17821,1827.8900,NetBanking,2024-01-01
2905,1497.1400,Card,2024-01-17
12616,1985.0300,Wallet,2024-02-12
3751,1771.7800,Card,2024-02-13
9218,639.5400,Wallet,2024-02-26
12963,735.1100,Card,2024-01-24
1157,373.5600,UPI,2024-02-08
11665,1272.6600,NetBanking,2024-01-24
15424,1450.0600,Wallet,2024-02-11
2650,1139.1700,Wallet,2024-01-11
17631,1182.3600,UPI,2024-02-07
9100,478.2100,Card,2024-02-24
7371,1539.9200,NetBanking,2024-02-29
8104,417.2400,NetBanking,2024-01-26
3487,1911.4300,NetBanking,2024-01-29
8676,147.1200,Card,2024-02-03
8583,1595.2100,Wallet,2024-01-09
15943,970.8600,Wallet,2024-02-20
17544,1376.9500,Card,2024-02-03
545,1073.5300,Wallet,2024-01-10
1626,1861.1600,UPI,2024-02-09
6164,1313.1800,UPI,2024-01-23
17016,317.8700,UPI,2024-02-29
14766,234.4100,UPI,2024-01-16
19552,1320.1900,Wallet,2024-02-23
5821,983.7700,NetBanking,2024-02-05
18799,448.4000,Card,2024-01-20
8100,1008.2000,NetBanking,2024-01-31
15602,271.7300,Wallet,2024-02-22
250,607.2600,UPI,2024-02-20
18112,416.5400,NetBanking,2024-02-02
16268,1431.5800,Wallet,2024-01-25
17804,1146.6500,Wallet,2024-02-18
18897,1719.1400,Card,2024-01-09
1033,145.0600,UPI,2024-01-10
12830,1455.0600,Wallet,2024-01-05
12691,1017.8100,NetBanking,2024-01-31
1294,512.8500,Wallet,2024-01-26
6303,1297.1200,Card,2024-01-23
2339,423.7400,Card,2024-01-18
13640,1361.5900,Card,2024-02-05
3919,285.8800,Card,2024-01-27
19513,939.2800,Card,2024-02-04
11526,1882.0000,Wallet,2024-02-24
3145,1672.2500,Card,2024-02-18
13289,1179.1900,Card,2024-01-11
452,1201.0200,UPI,2024-01-29
19661,1556.2700,Card,2024-02-22
1100,577.2600,Wallet,2024-02-27
18776,981.8200,NetBanking,2024-01-31
647,1812.1600,UPI,2024-01-07
11635,1187.1400,NetBanking,2024-02-19
14699,792.6600,NetBanking,2024-01-22
1968,1279.9000,UPI,2024-01-06
4560,1070.9500,UPI,2024-03-01
12225,224.1900,Wallet,2024-01-01
11464,1411.4100,Wallet,2024-02-04
19922,1779.9200,Card,2024-02-28
17671,985.1200,UPI,2024-01-08
2658,1470.1800,Wallet,2024-02-14
9922,310.5500,UPI,2024-02-13
6902,1743.8600,NetBanking,2024-02-15
8986,890.9200,Card,2024-02-14
2913,196.0700,Wallet,2024-01-17
9881,823.5000,Wallet,2024-01-25
6753,1846.8900,NetBanking,2024-01-06
4956,1279.4700,Wallet,2024-02-04
12347,256.0300,NetBanking,2024-02-25
19795,1549.4100,UPI,2024-01-15
9285,137.3700,NetBanking,2024-01-04
13008,332.1500,Card,2024-01-28
51,357.5400,Wallet,2024-02-18
16614,1430.9400,NetBanking,2024-02-05
12509,1004.6900,Wallet,2024-01-09
3234,1602.1900,UPI,2024-02-13
19225,1278.0200,Card,2024-02-21
14006,638.5700,UPI,2024-01-13
9152,1194.5300,NetBanking,2024-01-26
3448,556.1100,UPI,2024-02-15
4980,624.9100,Card,2024-02-06
14689,1707.2100,NetBanking,2024-02-26
14866,1619.1900,Card,2024-01-13
14542,905.7300,Wallet,2024-02-24
13656,647.7200,Card,2024-02-22
16163,1550.6500,NetBanking,2024-02-19
19478,924.7800,Card,2024-01-23
17854,1992.5500,UPI,2024-02-16
11972,686.3600,Wallet,2024-02-02
3790,1781.1100,Wallet,2024-02-24
16369,107.3900,UPI,2024-02-05
16643,1876.7500,Wallet,2024-02-16
15581,461.1800,Wallet,2024-01-01
14026,512.3000,Wallet,2024-01-27
16238,361.3300,UPI,2024-02-29
14391,1803.2200,Wallet,2024-02-16
3572,1508.6800,Wallet,2024-02-09
781,661.5300,NetBanking,2024-02-17
6755,331.4400,Card,2024-01-27
16661,1837.2300,Card,2024-02-21
6050,1201.0400,UPI,2024-02-04
9463,669.3100,NetBanking,2024-01-07
2975,1327.3400,Wallet,2024-02-12
17582,396.2400,NetBanking,2024-02-23
5727,1784.9200,UPI,2024-01-22
14437,330.5700,Wallet,2024-02-09
543,1006.9100,UPI,2024-02-02
2004,203.0900,UPI,2024-02-23
10758,1844.6100,NetBanking,2024-01-22
989,1308.5800,NetBanking,2024-01-12
12948,583.4900,UPI,2024-01-31
19163,1871.7200,Card,2024-01-04
6498,1522.6700,UPI,2024-02-29
17753,1556.2800,Wallet,2024-02-06
15504,754.4400,UPI,2024-02-07
1717,1357.2100,NetBanking,2024-01-22
11714,543.6200,Wallet,2024-01-21
15144,579.5300,NetBanking,2024-01-30
355,506.8100,Card,2024-01-22
8684,1980.9700,UPI,2024-02-18
18563,1996.5600,Wallet,2024-02-12
1072,1788.6300,Wallet,2024-01-19
2847,1812.6600,Wallet,2024-01-09
1699,1667.7700,Wallet,2024-01-11
4321,732.7400,NetBanking,2024-02-29
16371,562.4400,Wallet,2024-02-27
49,1353.3300,UPI,2024-02-12
15946,733.5500,Card,2024-01-18
4317,803.9000,NetBanking,2024-01-26
17628,1386.6200,UPI,2024-01-15
1018,1075.4800,Card,2024-01-16
11223,1837.1000,NetBanking,2024-01-02
5104,182.0000,NetBanking,2024-02-04
18158,1650.7500,Card,2024-02-18
13572,1416.9000,Wallet,2024-01-26
17292,1319.4400,UPI,2024-01-02
181,1526.2800,NetBanking,2024-01-24
3365,1613.6700,NetBanking,2024-02-01
9006,658.1400,Card,2024-01-22
121,605.2300,Wallet,2024-01-03
7391,1372.9000,UPI,2024-01-22
6887,862.3700,UPI,2024-02-18
6779,1923.8000,UPI,2024-02-06
5438,1412.5100,Card,2024-01-10
6184,1703.2400,Wallet,2024-02-09
8099,609.3200,Wallet,2024-01-16
17906,286.6300,Wallet,2024-01-28
16596,1980.7100,NetBanking,2024-01-05
19255,810.5300,Wallet,2024-01-25
18572,1827.5300,NetBanking,2024-01-27
16137,1857.0200,NetBanking,2024-01-12
12287,1457.0300,NetBanking,2024-01-05
18778,461.3500,UPI,2024-02-24
18822,1502.7500,NetBanking,2024-02-11
8692,507.9700,Wallet,2024-01-22
9433,543.0800,UPI,2024-01-20
10266,448.6100,Card,2024-01-20
8825,1121.8000,NetBanking,2024-02-20
17636,1697.0900,Card,2024-02-07
16682,194.4500,UPI,2024-01-15
12083,463.1700,NetBanking,2024-02-06
4602,1358.6000,UPI,2024-02-02
8356,1303.5200,Wallet,2024-02-21
2795,246.0700,Wallet,2024-02-19
10256,1146.9500,NetBanking,2024-01-08
5972,1560.8300,Wallet,2024-02-06
3916,135.4800,UPI,2024-01-04
12229,704.1100,Card,2024-01-13
1919,1498.1800,Wallet,2024-01-15
7361,1206.2000,UPI,2024-02-12
14024,1214.8000,Wallet,2024-02-11
